Fighter_ID,Fight_ID,Fight_Name,Weight_Class,Opponent,Method,Round_End,Time_End,Fight_format,Referee,Details
5f87a5c00b3d17ed,6c569785225fd2e7,UFC 105: Couture vs Vera,Lightweight Bout,Paul Kelly,KO/TKO,2,2:53,      3 Rnd (5-5-5),Dan Miragliotta,Punches to Head In Clinch 
aac5ac38148f0528,cdfaa6f4154a0ee9,UFC 95: Sanchez vs Stevenson,Welterweight Bout,Troy Mandaloniz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kevin Mulhall,Chris Lee 27 - 30.Paul Sutherland 27 - 30.Howard Hughes 28 - 30.
aac5ac38148f0528,cfca060f39db1742,UFC 80: Rapid Fire,Welterweight Bout,Paul Taylor,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Jeff Mullen 27 - 30.Chris Watts 27 - 30.Tony Weeks 27 - 30.
34f88592c0ab7a54,569e2c02f7699c0d,UFC Fight Night: Werdum vs. Tybura,Middleweight Bout,Daniel Kelly,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Leon Roberts,Chris Aliendi 28 - 30.Evan Field 27 - 30.Charlie Keech 26 - 30.
bdcbb976816fd256,d5149f02b1ee7dc6,UFC 193: Rousey vs Holm,Middleweight Bout,Steve Montgomery,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Mark Collett 28 - 29.Anthony Dimitriou 28 - 29.Charlie Keech 28 - 29.
bdcbb976816fd256,60820d105e57d5d6,UFC Fight Night: Henderson vs Thatch,Middleweight Bout,Patrick Walsh,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Tom Johnson,Ben Ramirez 28 - 29.Glenn Trowbridge 28 - 29.Tony Weeks 27 - 30.
2284092f8b63273b,3a7d76e3c0b503c3,UFC Fight Night: Rockhold vs Bisping,Middleweight Bout,Daniel Kelly,Submission,1,4:27,      3 Rnd (5-5-5),Leon Roberts,Kimura On Ground 
3c660c90d48fc80d,3e3db8c37096c260,UFC 178: Johnson vs Cariaso,Middleweight Bout,Yoel Romero,KO/TKO,3,0:58,      3 Rnd (5-5-5),John McCarthy,Punch to Head In Clinch 
3c660c90d48fc80d,26e876df6d498657,UFC Fight Night: Fight for the Troops 3,Middleweight Bout,Rafael Natal,KO/TKO,1,4:40,      5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance 
3c660c90d48fc80d,ba92547fcdea973f,Strikeforce - Marquardt vs Saffiedine,Middleweight Bout,Trevor Smith,Submission,3,1:36,      3 Rnd (5-5-5),Mark Carter,Guillotine Choke Standing 
00e11b5c8b7bfeeb,fb7ddb21affc10c1,Strikeforce - Rockhold vs Kennedy,Middleweight Bout,Tim Kennedy,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),John McCarthy,Nelson Hamilton 46 - 49.Junichiro Kamijo 46 - 49.Glenn Trowbridge 46 - 49.
3c660c90d48fc80d,617972e7681a5dcf,Strikeforce - Fedor vs. Henderson,Middleweight Bout,Robbie Lawler,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Anthony Bailes 27 - 30.Robert Madrigal 27 - 30.Augustine Rodriguez 27 - 30.
3c660c90d48fc80d,8834fa1ab549aca5,Strikeforce - Feijao vs. Henderson,Middleweight Bout,Melvin Manhoef,Submission,1,3:41,      3 Rnd (5-5-5),Mark Matheny,Rear Naked Choke 
3c660c90d48fc80d,6b4f022c3cd76938,Strikeforce - Houston,Strikeforce Middleweight Title Bout,Jacare Souza,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),John McCarthy,Danny De Alejandro 46 - 49.Patrick Patlan 47 - 48.Robin Williams 47 - 48.
f5ff7bcdcfeba3ad,cec2ac658b35b2f6,Strikeforce - Los Angeles,Middleweight Bout,Tim Kennedy,Submission,1,3:35,      3 Rnd (5-5-5),John McCarthy,Rear Naked Choke 
3c660c90d48fc80d,cce0c0a22a8b676b,Strikeforce Challengers 2,Middleweight Bout,Nick Thompson,KO/TKO,2,2:37,      3 Rnd (5-5-5),Joe De Robbio,Punches to Head On GroundSubmission to Strikes
303a05a7aa3ff761,f281a6775bccb8df,UFC 193: Rousey vs Holm,Welterweight Bout,Steve Kennedy,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),John Sharp,Evan Field 27 - 30.Barry Foley 27 - 30.Albert Shen 28 - 29.
1fcfc3709fe58151,008d0158831dcbd4,UFC Fight Night: Jedrzejczyk vs Penne,Welterweight Bout,Steve Kennedy,Submission,1,2:57,      3 Rnd (5-5-5),Wolf Menninger,Rear Naked Choke 
e1248941344b3288,f3a60ca18747aeac,UFC 221: Romero vs. Rockhold,Featherweight Bout,Jeremy Kennedy,KO/TKO,2,4:57,      3 Rnd (5-5-5),Marc Goddard,Punches to Head From Half Guard 
68f6e96c5fa6e044,f7114bf73eec4022,UFC on FOX: Maia vs. Condit,Lightweight Bout,Alex Ricci,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,David Therien 27 - 30.Mitchell Cadlick 27 - 30.Sal D'amato 28 - 29.
38e5d9dcb0fddc42,3459dd26c5ceb7d5,Strikeforce - Shamrock vs. Diaz,Middleweight Bout,Waylon Kennell,KO/TKO,1,4:54,      3 Rnd (5-5-5),John McCarthy,to 
efb96bf3e9ada36f,962aab0abdd34173,UFC 265: Lewis vs. Gane,Bantamweight Bout,Casey Kenney,Decision - Split,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Chris Lee 27 - 30.Sal D'amato 28 - 29.Kerry Hatley 29 - 28.
329e403448756217,de2069fea664c4b7,UFC 254: Khabib vs. Gaethje,Catch Weight Bout,Casey Kenney,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Anders Ohlsson,Ben Cartlidge 28 - 29.Derek Cleary 28 - 29.David Lethaby 27 - 30.
d2bc285ead803db0,57dec2b07b75dada,UFC Fight Night: Woodley vs. Burns,Bantamweight Bout,Casey Kenney,Submission,1,3:03,      3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke On Ground 
a571770c4016736f,8f83b828b225ce8f,M-1 Global - Breakthrough,Heavyweight Bout,Mark Kerr,KO/TKO,1,0:25,      3 Rnd (5-5-5),,Punches to Head On Ground 
eed2b71d77d95416,d0078e57015b9f7b,PRIDE 27: Inferno,Heavyweight Bout,Mark Kerr,KO/TKO,1,0:40,      3 Rnd (10-5-5),Daisuke Noguchi,toKerr Knocked Self Out
7929be8290289a47,f40aea8c3aa037cf,PRIDE 12: Cold Fury,Open Weight Bout,Mark Kerr,Decision - Unanimous,2,10:00,      2 Rnd (10-10),Yuji Shimada,
7929be8290289a47,7d04116c1d12ea11,PRIDE 7,Open Weight Bout,Mark Kerr,Could Not Continue,2,4:37,      2 Rnd (10-10),Yuji Shimada,Illegal Knees by Vovchanchyn
a7b48e18ca27795d,95a3d8f1890b2bb8,PRIDE 6,Open Weight Bout,Nobuhiko Takada,Submission,1,3:04,      2 Rnd (10-10),Yuji Shimada,Kimura From Side Control 
a7b48e18ca27795d,5996abe816710d15,PRIDE 3,Open Weight Bout,Pedro Otavio,Submission,1,2:13,      3 Rnd (10-10-10),Yuji Shimada,Kimura From Half GuardTechnical Submission
a7b48e18ca27795d,6603f1d60bfeefa9,UFC 15: Collision Course,Heavyweight Bout,Greg Stott,KO/TKO,1,0:17,      1 Rnd + OT (12-3),John McCarthy,Knee to Head In Clinch 
ece280745f8727b8,18802deb8da3e5d2,WEC 44: Brown vs. Aldo,Lightweight Bout,Will Kerr,KO/TKO,1,1:26,      3 Rnd (5-5-5),Steve Mazzagatti,to 
38e5d9dcb0fddc42,7e48dd61c579aeed,Strikeforce - Diaz vs. Cyborg,Catch Weight Bout,Ron Keslar,Submission,1,1:57,      3 Rnd (5-5-5),Josh Rosenthal,Armbar 
b507a76087e3ed9f,994f97a075a1b600,Strikeforce - Diaz vs. Noons 2,Middleweight Bout,Ron Keslar,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,28 - 29.28 - 29.28 - 29.
9b7694d064a8a0ad,c8dfcbee63266273,UFC Fight Night: Zabit vs. Kattar,Welterweight Bout,Sergey Khandozhko,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Rich Mitchell,Lukasz Bosacki 27 - 30.Magomed Magomedov 28 - 29.Paul Sutherland 28 - 29.
4ac1ecf8ce59ef23,8b983e834df0c6c4,UFC 206: Holloway vs. Pettis,Lightweight Bout,Rustam Khabilov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,David Therien 27 - 30.Pasquale Procopio 27 - 30.Patrick Goulah 27 - 30.
9b7694d064a8a0ad,c5c1deb1607f69b4,UFC Fight Night: Arlovski vs. Barnett,Lightweight Bout,Leandro Silva,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Neil Hall,Mark Collett 28 - 29.Clemens Werner 28 - 29.Andy Roberts 27 - 30.
9b7694d064a8a0ad,97e895b7c2cb9db4,UFC Fight Night: Overeem vs Arlovski,Lightweight Bout,Chris Wade,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Leon Roberts,27 - 30.28 - 29.28 - 29.
14ff46596ad80609,b29d4e0117776bb3,UFC Fight Night: Silva vs Bisping,Lightweight Bout,Rustam Khabilov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,Howard Hughes 28 - 29.Andy Roberts 28 - 29.Paul Sutherland 28 - 29.
9b7694d064a8a0ad,4228886e94a25a63,UFC Fight Night: Bigfoot vs Mir,Lightweight Bout,Adriano Martins,Decision - Split,3,5:00,      3 Rnd (5-5-5),Leon Roberts,Marco Borges 28 - 29.Marcos Rosales 29 - 28.Guilherme Bravo 28 - 29.
47b9e0e7703a4868,dbc3afd71525c83d,UFC Fight Night: Fight for the Troops 3,Lightweight Bout,Rustam Khabilov,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),John McCarthy,Sean Brockmole 27 - 30.Chris Kinman 28 - 29.Chris Lee 27 - 30.
9b7694d064a8a0ad,59ad5b88804afbf5,UFC 159: Jones vs Sonnen,Lightweight Bout,Yancy Medeiros,TKO - Doctor's Stoppage,1,2:32,      3 Rnd (5-5-5),Dan Miragliotta,Thumb Injury
c77a953488e5607d,12d17a837caeae63,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,Lightweight Bout,Rustam Khabilov,KO/TKO,1,2:15,      3 Rnd (5-5-5),Chris Tognoni,Slam to On Ground 
0693b2eab79198ea,8b5b70c97b410397,Dynamite!! 2010,Heavyweight Bout,Tatsuya Mizuno,KO/TKO,1,1:25,      3 Rnd (5-5-5),Yuji Shimada,Knee to Head In Clinch 
cbfd1d34356a004c,7064268eaf716ab5,DREAM 8: Welterweight Grand Prix 2009 1st Round,Heavyweight Bout,Sergei Kharitonov,Submission,1,1:42,      2 Rnd (10-5),Moritaka Oshiro,North-South Choke 
0693b2eab79198ea,473b7c7ef547d3c6,K-1 Hero's 10,Heavyweight Bout,Alistair Overeem,KO/TKO,1,4:21,      3 Rnd (5-5-5),Ryogaku Wada,Punches to Head At Distance 
0693b2eab79198ea,e67750873804e128,PRIDE 33: The Second Coming,Heavyweight Bout,Mike Russow,Submission,1,3:46,      3 Rnd (5-5-5),Mario Yamasaki,Armbar From Bottom Guard 
b4ad3a06ee4d660c,2df495844afe6b14,PRIDE 31: Unbreakable,Heavyweight Bout,Sergei Kharitonov,KO/TKO,1,5:13,      3 Rnd (10-5-5),Daisuke Noguchi,Knees to Head From Side Control 
0693b2eab79198ea,d192d0ddb973c849,PRIDE 30: Fully Loaded,Heavyweight Bout,Fabricio Werdum,Decision - Split,3,5:00,      3 Rnd (10-5-5),Daisuke Noguchi,
0693b2eab79198ea,7e3e3dd82d38fb85,PRIDE Critical Countdown 2005,Heavyweight Bout,Pedro Rizzo,KO/TKO,1,2:02,      3 Rnd (10-5-5),Minoru Toyonaga,Knee to Head In Clinch 
ee9d73f4fee9cbdd,df85484449649e7b,PRIDE Final Conflict 2004,Heavyweight Bout,Sergei Kharitonov,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Daisuke Noguchi,
0693b2eab79198ea,9736470363a94ca3,PRIDE Critical Countdown 2004,Heavyweight Bout,Semmy Schilt,KO/TKO,1,9:19,      3 Rnd (10-5-5),Moritaka Oshiro,Punches to Head From Mount 
0693b2eab79198ea,7365907aa259d8e2,PRIDE Total Elimination 2004,Heavyweight Bout,Murilo Rua,KO/TKO,1,4:14,      3 Rnd (10-5-5),Yuji Shimada,Punches to Head At Distance 
0693b2eab79198ea,dfae68a1248be4c5,PRIDE 27: Inferno,Heavyweight Bout,Cory Peterson,Submission,1,1:23,      3 Rnd (10-5-5),Daisuke Noguchi,Armbar From Side Control 
0693b2eab79198ea,5c8dd2208172bc28,PRIDE Bushido 1,Heavyweight Bout,Jason Suttie,Submission,1,2:25,      2 Rnd (5-5),Minoru Toyonaga,Armbar From Mount 
b50a426a33da0012,10dd7a89b404f945,DWCS 1.2,Bantamweight Bout,Alfred Khashakyan,KO/TKO,1,4:14,      3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance 
7ab478c397cd68ef,6ed495c177d69a3a,UFC Fight Night: Blaydes vs. Daukaus,Middleweight Bout,Denis Tiuliulin,Submission,2,1:58,      3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke 
7ab478c397cd68ef,ed72d7c1d943194b,DWCS 4.6,Middleweight Bout,Henrique Shiguemoto,Submission,1,0:50,      3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke 
aaeb55084b198a39,7358b5ff482f338a,Road to UFC 1.5,Lightweight Bout,Jeka Saragih,KO/TKO,1,2:41,      3 Rnd + OT (5-5-5-5),Daniel Movahedi,Punch to Head At Distance 
b9706f80d005036c,a0bc695b35f155f1,UFC Fight Night: Aspinall vs. Tybura,Women's Bantamweight Bout,Pannie Kianzad,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Ben Cartlidge 28 - 29.Cezary Wojciechowski 28 - 29.
2eeaefbfc7f9fcff,c20e6697335c3b3d,UFC Fight Night: Luque vs. Muhammad,Women's Bantamweight Bout,Pannie Kianzad,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Mike Bell 28 - 29.Derek Cleary 28 - 29.Junichiro Kamijo 28 - 29.
91dac5e69e28d5b5,2d42742aade53799,UFC Fight Night: Smith vs. Spann,Women's Bantamweight Bout,Raquel Pennington,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mark Smith,Adalaide Byrd 28 - 29.Derek Cleary 28 - 29.Sal D'amato 28 - 29.
6c7020b859c7a3ce,7259a1046143e632,UFC Fight Night: Maia vs LaFlare,Featherweight Bout,Katsunori Kikuno,KO/TKO,1,1:31,      3 Rnd (5-5-5),Osiris Maia,Punch to Head At Distance 
44470bfd9483c7ad,7690e946d9d81f51,UFC Fight Night: Hunt vs Nelson,Featherweight Bout,Sam Sicilia,Submission,2,1:38,      3 Rnd (5-5-5),Wolf Menninger,Rear Naked Choke 
44470bfd9483c7ad,ab8722d48a5a447e,UFC Fight Night: Saffiedine vs Lim,Lightweight Bout,Quinn Mulhern,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Perceval,Ben Cartlidge 27 - 30.Mark Collett 27 - 30.Charlie Keech 27 - 30.
44470bfd9483c7ad,1181d1baffee793e,DREAM - Fight for Japan,Lightweight Bout,Daisuke Nakamura,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Moritaka Oshiro,
e4bde462b043d3e1,da615f3f8a837477,PRIDE Bushido 13,Middleweight Bout,Jean Francois Lenogue,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Daisuke Noguchi,
e4bde462b043d3e1,163d1464e538aecb,PRIDE Shockwave 2005,Middleweight Bout,Makoto Takimoto,Decision - Unanimous,3,5:00,      3 Rnd (10-5-5),Minoru Toyonaga,
ee9d73f4fee9cbdd,1d79206dbae0f14a,UFO - Legend,Open Weight Bout,Sanae Kikuta,KO/TKO,2,0:29,      2 Rnd (10-5),Keiji Shiozaki,Punch to Head At Distance 
e4bde462b043d3e1,33a14fe5bbafe9a2,PRIDE 20: Armed and Ready,Middleweight Bout,Alexander Otsuka,Decision - Unanimous,3,5:00,      3 Rnd (10-5-5),Keiji Shiozaki,
cd42bbe8887bba90,625e4fe0778b7b42,PRIDE 4,Open Weight Bout,Sanae Kikuta,Other,3,10:00,      3 Rnd (10-10-10),Akira Okabayashi,Time Expired
637bd06c32219f0b,3d903bc35023f50a,UFC Fight Night: Holloway vs. Kattar,Featherweight Bout,Austin Lingo,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,David Lethaby 26 - 30.Paul Sutherland 26 - 30.Ben Cartlidge 27 - 30.
aa171d55d4b5208f,d9501c6985c1b38d,UFC Fight Night: Overeem vs. Rozenstruik,Featherweight Bout,Jacob Kilburn,Submission,2,3:18,      3 Rnd (5-5-5),Kevin Mulhall,Triangle Choke On Ground 
d76ad9a08c4408ff,cb62f33db20c5c7f,DWCS 2.8,Featherweight Bout,Jacob Kilburn,Submission,2,1:02,      3 Rnd (5-5-5),Chris Tognoni,D'Arce Choke On Ground 
9bcf8603ceb25680,3d07a533feca7458,UFC 207: Nunes vs. Rousey,Welterweight Bout,Tarec Saffiedine,Decision - Split,3,5:00,      3 Rnd (5-5-5),John McCarthy,Glenn Trowbridge 30 - 27.Jeff Mullen 28 - 29.Derek Cleary 28 - 29.
9bcf8603ceb25680,6ec62f8822843edf,UFC Fight Night: Henderson vs Masvidal,Welterweight Bout,Dominic Waters,KO/TKO,1,3:11,      3 Rnd (5-5-5),Leon Roberts,Punches to Head From Crucifix 
effd9de9937996f8,7cde85d46dc0bebe,UFC Fight Night: Bisping vs Le,Welterweight Bout,Dong Hyun Kim,KO/TKO,1,1:01,      3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance 
5866fc86183a9fb8,3fc3179cd800128e,UFC Fight Night: Maia vs Shields,Welterweight Bout,Dong Hyun Kim,KO/TKO,2,3:01,      3 Rnd (5-5-5),Mario Yamasaki,Punch to Head In Clinch 
9bcf8603ceb25680,dd875196c446fdf0,UFC Macao: Franklin vs Le,Welterweight Bout,Paulo Thiago,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Mark Collett 26 - 30.Bass Singh 27 - 30.Chris Watts 27 - 30.
9bcf8603ceb25680,61cb2ca1469c83ba,UFC 148: Silva vs Sonnen 2,Welterweight Bout,Demian Maia,KO/TKO,1,0:47,      3 Rnd (5-5-5),Mario Yamasaki,toRib Injury
9bcf8603ceb25680,972034fcd94ca83b,UFC 141: Lesnar vs Overeem,Welterweight Bout,Sean Pierson,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Sal D'amato 27 - 30.Adalaide Byrd 27 - 30.Tony Weeks 27 - 30.
2650e2f846a30f64,96f51af6a93b94c6,UFC 114: Rampage vs Evans,Welterweight Bout,Dong Hyun Kim,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Mazzagatti,Patricia Morse-Jarman 27 - 30.Sal D'amato 27 - 30.Marcos Rosales 27 - 30.
349aaa3da11eb587,aa161809e78bef96,UFC 94: St-Pierre vs Penn 2,Welterweight Bout,Dong Hyun Kim,Overturned,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Failed Drug Test by ParisyanTony Weeks 28 - 29.Doug Crosby 29 - 28.Marcos Rosales 28 - 29.
9bcf8603ceb25680,1d00497a573d7f4c,UFC 84: Ill Will,Welterweight Bout,Jason Tan,KO/TKO,3,0:25,      3 Rnd (5-5-5),Steve Mazzagatti,Elbows to Head From Side Control 
e5767ed355a937c2,f0107cb480275a29,DREAM 3: Lightweight Grand Prix 2008 2nd Round,Middleweight Bout,Dae Won Kim,KO/TKO,1,4:08,      2 Rnd (10-5),Moritaka Oshiro,Knee to Head From Side Control 
0d16bdb7d32e88e9,d09ed6546afecb49,DREAM 7: Featherweight Grand Prix 2009 1st Round,Featherweight Bout,Jong Won Kim,KO/TKO,2,0:40,      2 Rnd (10-5),Kenichi Serizawa,Punches to Head At Distance 
513c6f1715e547a8,474bc3c8016d184f,K-1 Dynamite!! USA,Heavyweight Bout,Min Soo Kim,KO/TKO,1,1:09,      3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From MountSubmission to Strikes
2d5fbe2103f97053,f18efb662a0e5b9a,Dynamite!! 2009,Featherweight Bout,Jong Man Kim,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Samio Kimura,
51018a31ddf31eb2,06c0c7dda5a5909d,UFC Fight Night: Brunson vs. Till,Women's Flyweight Bout,Ji Yeon Kim,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Derek Cleary 28 - 29.Sal D'amato 28 - 29.Junichiro Kamijo 28 - 29.
a20f234df70f2182,c2fd3d874f558408,The Ultimate Fighter: Heavy Hitters Finale,Women's Flyweight Bout,Antonina Shevchenko,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Dave Hagen 27 - 30.Rick Winter 27 - 30.Tony Weeks 27 - 30.
928ae2e5b5f7a9ec,6e65bec924996b5a,UFC Fight Night: Jacare vs. Brunson 2,Women's Flyweight Bout,Ji Yeon Kim,Decision - Split,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Cardo Urso 28 - 29.Sal D'amato 29 - 28.Steve Elliott 27 - 30.
a20f234df70f2182,7d14f95d03afb359,UFC Fight Night: Holm vs. Correia,Women's Bantamweight Bout,Lucie Pudilova,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Greg Kleynjans,Howie Booth 28 - 29.Anthony Dimitriou 28 - 29.Evan Field 28 - 29.
7498b3ac79a3b948,627d61eb9e11071d,Road to UFC 2.1 + 2.2,Welterweight Bout,HanSeul Kim,KO/TKO,2,1:38,      3 Rnd + OT (5-5-5-5),Thomas Fan,Elbow to Head At Distance 
a13d755965a4ec9f,07c3c0b48449c89b,Road to UFC 2.5 + 2.6,Lightweight Bout,Sangwook Kim,Decision - Unanimous,3,5:00,      3 Rnd + OT (5-5-5-5),Thomas Fan,Mark Collett 28 - 29.David Lethaby 28 - 29.Vito Paolillo 26 - 30.
aa1a873d05acc7eb,988c2d722b3f8a3b,Road to UFC 2.3 + 2.4,Lightweight Bout,Sangwook Kim,Submission,1,3:08,      3 Rnd + OT (5-5-5-5),Thomas Fan,D'Arce Choke On Ground 
3f11fd1751fa83b1,7d23915c459473bc,Road to UFC 2.5 + 2.6,Featherweight Bout,SangWon Kim,Decision - Unanimous,3,5:00,      3 Rnd + OT (5-5-5-5),Marc Goddard,Mark Collett 28 - 29.Vito Paolillo 28 - 29.Clemens Werner 28 - 29.
b7bcf6dfbbb7c16c,7f0896f35d3ac151,Road to UFC 2.1 + 2.2,Featherweight Bout,SangWon Kim,KO/TKO,2,1:42,      3 Rnd + OT (5-5-5-5),Mark Craig,Punch to Head At Distance 
917a5cb9821df261,981ed463bf5d91a8,UFC Fight Night: Shogun vs. Smith,Light Heavyweight Bout,Darko Stosic,KO/TKO,1,3:13,      3 Rnd (5-5-5),Rich Mitchell,Elbows to Head On Ground 
917a5cb9821df261,a3b7cbdb6d2607f4,UFC 218: Holloway vs. Aldo 2,Light Heavyweight Bout,Dominick Reyes,Submission,1,3:39,      3 Rnd (5-5-5),BobbyWombacher,Rear Naked Choke 
30ea504870f8597b,aebdb007f8d1348a,UFC Fight Night: Chiesa vs. Lee,Light Heavyweight Bout,Jeremy Kimball,KO/TKO,1,1:21,      3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance 
ab943cd2c3c17825,99373dc33dfbf6e0,UFC on FOX: Shevchenko vs. Pena,Light Heavyweight Bout,Jeremy Kimball,KO/TKO,1,2:27,      3 Rnd (5-5-5),Adam Martinez,Punches to Head On Ground 
054defd5420a551f,de2513c984996c8c,UFC Live: Sanchez vs Kampmann,Middleweight Bout,Dongi Yang,KO/TKO,2,4:47,      3 Rnd (5-5-5),Gary Copeland,Punches to Head From Back Control 
7339d340aa2889cb,0a5d29e380f1e3e0,UFC 122: Marquardt vs Okami,Middleweight Bout,Rob Kimmons,Submission,2,1:33,      3 Rnd (5-5-5),Kevin Mulhall,Rear Naked Choke 
054defd5420a551f,92dea6ff8f0c1b10,UFC Live: Jones vs Matyushenko,Middleweight Bout,Steve Steinbeiss,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Abe Belardo 28 - 29.Gene LeBell 28 - 29.Lester Griffin 28 - 29.
cb46dface0e28a2c,5a9ecff594dc6bb9,UFC 104: Machida vs Shogun,Middleweight Bout,Rob Kimmons,KO/TKO,3,1:53,      3 Rnd (5-5-5),Jason Herzog,Punches to Head From Guard 
054defd5420a551f,a561360edf66ee6f,UFC Fight Night: Condit vs Kampmann,Middleweight Bout,Joe Vedepo,Submission,1,1:54,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke StandingTechnical Submission
d0c29452d3272603,1992dcae0699200e,UFC Fight Night: Diaz vs Neer,Middleweight Bout,Rob Kimmons,Submission,1,1:27,      3 Rnd (5-5-5),Josh Arney,Rear Naked Choke 
054defd5420a551f,0700b74037329215,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Middleweight Bout,Rob Yundt,Submission,1,3:58,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Guard 
3c0437fbeda06962,3427667c1a265fe5,UFC Fight Night: Bisping vs Kennedy,Bantamweight Bout,Dustin Kimura,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Philippe Chartier,Richard Bertrand 28 - 29.Benoit Roussel 27 - 30.David Therien 28 - 29.
c7ac79839e86ce33,29fff3fca2a9f41a,DREAM 2: Middleweight Grand Prix 2008 1st Round,Middleweight Bout,Ikuhisa Minowa,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Daisuke Noguchi,
99c7610aa74995d3,f3a970c83d8de1db,UFC Fight Night: McGregor vs Brandao,Middleweight Bout,Mike King,Submission,2,3:33,      3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke 
b959e8c7fd8390d2,26f876a7fb1020e1,UFC on FUEL TV: Struve vs Miocic,Light Heavyweight Bout,Jimi Manuwa,TKO - Doctor's Stoppage,2,5:00,      3 Rnd (5-5-5),Leon Roberts,Eye Injury
b959e8c7fd8390d2,a6a1adfeab7f7bb7,UFC 146: Dos Santos vs Mir,Light Heavyweight Bout,Glover Teixeira,Submission,1,1:53,      3 Rnd (5-5-5),Steve Mazzagatti,Arm Triangle From Side Control 
1fb80f46d3c105d9,35e23b1917b59132,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Light Heavyweight Bout,Kyle Kingsbury,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 28 - 29.Junichiro Kamijo 28 - 29.Patricia Morse-Jarman 28 - 29.
b959e8c7fd8390d2,c1843fa8f113d321,UFC 126: Silva vs Belfort,Light Heavyweight Bout,Ricardo Romero,KO/TKO,1,0:21,      3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head In Clinch 
4d44f37107f01b9b,09b36c7157770516,The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,Light Heavyweight Bout,Kyle Kingsbury,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Glenn Trowbridge 28 - 29.Roy Silbert 28 - 29.Jeff Collins 28 - 29.
c7d7fda69ec410d3,5b71958ee063a6e8,UFC 290: Volkanovski vs. Rodriguez,Lightweight Bout,Esteban Ribovics,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29.Chris Lee 28 - 29.Ron McCarthy 28 - 29.
