Fighter_ID,Fight_ID,Result,Fight_Name,Fight_Date,METHOD,ROUND,TIME
bdcbb976816fd256,3a7d76e3c0b503c3,win,UFC Fight Night: Rockhold vs Bisping,"Nov. 07, 2014",SUB,1,4:27
3c660c90d48fc80d,07b98dbf5d2c62a2,loss,UFC 206: Holloway vs. Pettis,"Dec. 10, 2016",KO/TKO,3,2:45
3c660c90d48fc80d,3e3db8c37096c260,loss,UFC 178: Johnson vs Cariaso,"Sep. 27, 2014",KO/TKO,3,0:58
3c660c90d48fc80d,3a5b53d1123d9f7e,win,UFC Fight Night: Bisping vs Kennedy,"Apr. 16, 2014",U-DEC,5,5:00
3c660c90d48fc80d,26e876df6d498657,win,UFC Fight Night: Fight for the Troops 3,"Nov. 06, 2013",KO/TKO,1,4:40
3c660c90d48fc80d,b57f68fa967fa59e,win,UFC 162: Silva vs Weidman,"Jul. 06, 2013",U-DEC,3,5:00
3c660c90d48fc80d,ba92547fcdea973f,win,Strikeforce - Marquardt vs Saffiedine,"Jan. 12, 2013",SUB,3,1:36
3c660c90d48fc80d,fb7ddb21affc10c1,loss,Strikeforce - Rockhold vs Kennedy,"Jul. 14, 2012",U-DEC,5,5:00
3c660c90d48fc80d,617972e7681a5dcf,win,Strikeforce - Fedor vs. Henderson,"Jul. 30, 2011",U-DEC,3,5:00
3c660c90d48fc80d,8834fa1ab549aca5,win,Strikeforce - Feijao vs. Henderson,"Mar. 05, 2011",SUB,1,3:41
3c660c90d48fc80d,6b4f022c3cd76938,loss,Strikeforce - Houston,"Aug. 21, 2010",U-DEC,5,5:00
3c660c90d48fc80d,cec2ac658b35b2f6,win,Strikeforce - Los Angeles,"Jun. 16, 2010",SUB,1,3:35
3c660c90d48fc80d,bac87c3321dfa75b,win,Strikeforce Challengers 3,"Sep. 25, 2009",SUB,2,2:43
3c660c90d48fc80d,cce0c0a22a8b676b,win,Strikeforce Challengers 2,"Jun. 19, 2009",KO/TKO,2,2:37
3c660c90d48fc80d,7e62dd5fe9f24595,win,WEC 5: Halloween Fury,"Oct. 18, 2002",KO/TKO,1,1:03
185fb0200a4605e6,f281a6775bccb8df,loss,UFC 193: Rousey vs Holm,"Nov. 14, 2015",U-DEC,3,5:00
185fb0200a4605e6,008d0158831dcbd4,loss,UFC Fight Night: Jedrzejczyk vs Penne,"Jun. 20, 2015",SUB,1,2:57
68f6e96c5fa6e044,f3a60ca18747aeac,loss,UFC 221: Romero vs. Rockhold,"Feb. 10, 2018",KO/TKO,2,4:57
68f6e96c5fa6e044,bcf842992f9accdc,win,UFC Fight Night: Weidman vs. Gastelum,"Jul. 22, 2017",U-DEC,3,5:00
68f6e96c5fa6e044,ebb94e00d6431e7a,win,UFC Fight Night: Belfort vs. Gastelum,"Mar. 11, 2017",U-DEC,3,5:00
68f6e96c5fa6e044,f7114bf73eec4022,win,UFC on FOX: Maia vs. Condit,"Aug. 27, 2016",U-DEC,3,5:00
9b8a73b59be8d786,3459dd26c5ceb7d5,loss,Strikeforce - Shamrock vs. Diaz,"Apr. 11, 2009",KO/TKO,1,4:54
e7bba7ce4d6c7b07,962aab0abdd34173,loss,UFC 265: Lewis vs. Gane,"Aug. 07, 2021",S-DEC,3,5:00
e7bba7ce4d6c7b07,f4363f1317b47213,loss,UFC 259: Blachowicz vs. Adesanya,"Mar. 06, 2021",S-DEC,3,5:00
e7bba7ce4d6c7b07,de2069fea664c4b7,win,UFC 254: Khabib vs. Gaethje,"Oct. 24, 2020",U-DEC,3,5:00
e7bba7ce4d6c7b07,ac6b2a5f24c2b8bd,win,UFC Fight Night: Holm vs. Aldana,"Oct. 03, 2020",U-DEC,3,5:00
e7bba7ce4d6c7b07,57dec2b07b75dada,win,UFC Fight Night: Woodley vs. Burns,"May. 30, 2020",SUB,1,3:03
e7bba7ce4d6c7b07,51218519be104794,loss,UFC Fight Night: Anderson vs. Blachowicz,"Feb. 15, 2020",U-DEC,3,5:00
e7bba7ce4d6c7b07,29de6ddc42a2e674,win,UFC 241: Cormier vs. Miocic 2,"Aug. 17, 2019",U-DEC,3,5:00
e7bba7ce4d6c7b07,93a081342561d0c3,win,UFC Fight Night: Barboza vs. Gaethje,"Mar. 30, 2019",U-DEC,3,5:00
e7bba7ce4d6c7b07,15b5664aef830327,loss,DWCS 1.8,"Aug. 29, 2017",S-DEC,3,5:00
e7bba7ce4d6c7b07,c5d87ccc3d677fca,win,DWCS 1.2,"Jul. 18, 2017",U-DEC,3,5:00
772022b989534f0d,60300690969f06e4,loss,Road to UFC 1.1,"Jun. 09, 2022",U-DEC,3,5:00
c1e4ae143cce7398,51386d6e46d6fd0b,loss,Ultimate Gladiators,"Mar. 29, 2009",KO/TKO,1,1:35
a7b48e18ca27795d,8f83b828b225ce8f,loss,M-1 Global - Breakthrough,"Aug. 28, 2009",KO/TKO,1,0:25
a7b48e18ca27795d,d0078e57015b9f7b,loss,PRIDE 27: Inferno,"Feb. 01, 2004",KO/TKO,1,0:40
a7b48e18ca27795d,fdb09543b7a06bd3,loss,PRIDE 15: Raging Rumble,"Jul. 29, 2001",KO/TKO,2,4:56
a7b48e18ca27795d,f40aea8c3aa037cf,loss,PRIDE 12: Cold Fury,"Dec. 09, 2000",U-DEC,2,10:00
a7b48e18ca27795d,971ed760d0425fab,win,PRIDE 10: Return of the Warriors,"Aug. 27, 2000",SUB,1,2:06
a7b48e18ca27795d,f66830622b92dff0,loss,PRIDE Grand Prix 2000 Finals,"May. 01, 2000",U-DEC,1,15:00
a7b48e18ca27795d,c1450c3cc9e769c0,win,PRIDE Grand Prix 2000 Opening Round,"Jan. 30, 2000",U-DEC,1,15:00
a7b48e18ca27795d,7d04116c1d12ea11,nc,PRIDE 7,"Sep. 12, 1999",CNC,2,4:37
a7b48e18ca27795d,95a3d8f1890b2bb8,win,PRIDE 6,"Jul. 04, 1999",SUB,1,3:04
a7b48e18ca27795d,0cf790338401cad2,win,PRIDE 4,"Oct. 11, 1998",DQ,3,2:32
a7b48e18ca27795d,5996abe816710d15,win,PRIDE 3,"Jun. 24, 1998",SUB,1,2:13
a7b48e18ca27795d,f1f9ae4be31392c7,win,PRIDE 2,"Mar. 05, 1998",DQ,1,2:14
a7b48e18ca27795d,1c1f8f281b2065e0,win,UFC 15: Collision Course,"Oct. 17, 1997",SUB,1,0:53
a7b48e18ca27795d,6603f1d60bfeefa9,win,UFC 15: Collision Course,"Oct. 17, 1997",KO/TKO,1,0:17
a7b48e18ca27795d,1f561a3e35a9b48a,win,UFC 14: Showdown,"Jul. 27, 1997",SUB,1,1:38
a7b48e18ca27795d,f44aa569b4eec404,win,UFC 14: Showdown,"Jul. 27, 1997",KO/TKO,1,2:22
ef61d9f5176b3200,494046cf92263b65,loss,WEC 53: Henderson vs. Pettis,"Dec. 16, 2010",KO/TKO,1,1:25
ef61d9f5176b3200,9ddb518b18c61627,win,WEC 49: Varner vs. Shalorus,"Jun. 20, 2010",SUB,1,1:20
ef61d9f5176b3200,18802deb8da3e5d2,loss,WEC 44: Brown vs. Aldo,"Nov. 18, 2009",KO/TKO,1,1:26
b84f34b425dfd24b,7e48dd61c579aeed,win,Strikeforce - Diaz vs. Cyborg,"Jan. 29, 2011",SUB,1,1:57
b84f34b425dfd24b,994f97a075a1b600,loss,Strikeforce - Diaz vs. Noons 2,"Oct. 09, 2010",U-DEC,3,5:00
b84f34b425dfd24b,2f5e1c2bb8dec84b,loss,Strikeforce - Fedor vs. Werdum,"Jun. 26, 2010",KO/TKO,2,4:32
9b7694d064a8a0ad,c8dfcbee63266273,win,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",U-DEC,3,5:00
9b7694d064a8a0ad,9af62d6e404c1002,loss,UFC Fight Night: Blachowicz vs. Santos,"Feb. 23, 2019",U-DEC,3,5:00
9b7694d064a8a0ad,ba33d0868b25483b,win,UFC Fight Night: Hunt vs. Oleinik,"Sep. 15, 2018",S-DEC,3,5:00
9b7694d064a8a0ad,605c2ad801f594b3,win,UFC Fight Night: Volkov vs. Struve,"Sep. 02, 2017",U-DEC,3,5:00
9b7694d064a8a0ad,8b983e834df0c6c4,win,UFC 206: Holloway vs. Pettis,"Dec. 10, 2016",U-DEC,3,5:00
9b7694d064a8a0ad,c5c1deb1607f69b4,win,UFC Fight Night: Arlovski vs. Barnett,"Sep. 03, 2016",U-DEC,3,5:00
9b7694d064a8a0ad,97e895b7c2cb9db4,win,UFC Fight Night: Overeem vs Arlovski,"May. 08, 2016",U-DEC,3,5:00
9b7694d064a8a0ad,b29d4e0117776bb3,win,UFC Fight Night: Silva vs Bisping,"Feb. 27, 2016",U-DEC,3,5:00
9b7694d064a8a0ad,4228886e94a25a63,loss,UFC Fight Night: Bigfoot vs Mir,"Feb. 22, 2015",S-DEC,3,5:00
9b7694d064a8a0ad,753004dcc9c53eb6,loss,UFC Fight Night: Henderson vs Khabilov,"Jun. 07, 2014",SUB,4,1:16
9b7694d064a8a0ad,dbc3afd71525c83d,win,UFC Fight Night: Fight for the Troops 3,"Nov. 06, 2013",U-DEC,3,5:00
9b7694d064a8a0ad,59ad5b88804afbf5,win,UFC 159: Jones vs Sonnen,"Apr. 27, 2013",KO/TKO,1,2:32
9b7694d064a8a0ad,12d17a837caeae63,win,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,"Dec. 15, 2012",KO/TKO,1,2:15
90da09db03e41748,9b8a82276f06829f,win,UFC Fight Night: Lemos vs. Andrade,"Apr. 23, 2022",KO/TKO,2,4:15
90da09db03e41748,c8dfcbee63266273,loss,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",U-DEC,3,5:00
90da09db03e41748,93330422e1f2e0be,win,UFC Fight Night: Gustafsson vs. Smith,"Jun. 01, 2019",U-DEC,3,5:00
0693b2eab79198ea,b889791c3d1d60fa,loss,Strikeforce - Barnett vs. Kharitonov,"Sep. 10, 2011",SUB,1,4:28
0693b2eab79198ea,4f6a323e1b90ae2f,win,Strikeforce - Fedor vs. Silva,"Feb. 12, 2011",KO/TKO,1,2:49
0693b2eab79198ea,8b5b70c97b410397,win,Dynamite!! 2010,"Dec. 31, 2010",KO/TKO,1,1:25
0693b2eab79198ea,7064268eaf716ab5,loss,DREAM 8: Welterweight Grand Prix 2009 1st Round,"Apr. 05, 2009",SUB,1,1:42
0693b2eab79198ea,06d4faa6e2b78376,win,DREAM 6: Middleweight Grand Prix 2008 Final Round,"Sep. 23, 2008",KO/TKO,1,2:15
0693b2eab79198ea,473b7c7ef547d3c6,win,K-1 Hero's 10,"Sep. 17, 2007",KO/TKO,1,4:21
0693b2eab79198ea,e67750873804e128,win,PRIDE 33: The Second Coming,"Feb. 24, 2007",SUB,1,3:46
0693b2eab79198ea,7d3469fe940b02a6,loss,PRIDE Final Conflict Absolute,"Sep. 10, 2006",KO/TKO,1,6:45
0693b2eab79198ea,2df495844afe6b14,loss,PRIDE 31: Unbreakable,"Feb. 26, 2006",KO/TKO,1,5:13
0693b2eab79198ea,d192d0ddb973c849,win,PRIDE 30: Fully Loaded,"Oct. 23, 2005",S-DEC,3,5:00
0693b2eab79198ea,7e3e3dd82d38fb85,win,PRIDE Critical Countdown 2005,"Jun. 26, 2005",KO/TKO,1,2:02
0693b2eab79198ea,3bf673590b49815b,win,PRIDE 29: Fists Of Fire,"Feb. 20, 2005",KO/TKO,1,3:24
0693b2eab79198ea,df85484449649e7b,loss,PRIDE Final Conflict 2004,"Aug. 15, 2004",U-DEC,2,5:00
0693b2eab79198ea,9736470363a94ca3,win,PRIDE Critical Countdown 2004,"Jun. 20, 2004",KO/TKO,1,9:19
0693b2eab79198ea,7365907aa259d8e2,win,PRIDE Total Elimination 2004,"Apr. 25, 2004",KO/TKO,1,4:14
0693b2eab79198ea,dfae68a1248be4c5,win,PRIDE 27: Inferno,"Feb. 01, 2004",SUB,1,1:23
0693b2eab79198ea,5c8dd2208172bc28,win,PRIDE Bushido 1,"Oct. 05, 2003",SUB,1,2:25
3929efe0c0a83d07,10dd7a89b404f945,loss,DWCS 1.2,"Jul. 18, 2017",KO/TKO,1,4:14
7ab478c397cd68ef,6ed495c177d69a3a,win,UFC Fight Night: Blaydes vs. Daukaus,"Mar. 26, 2022",SUB,2,1:58
7ab478c397cd68ef,ed72d7c1d943194b,win,DWCS 4.6,"Sep. 08, 2020",SUB,1,0:50
aaeb55084b198a39,1781e8fc223ebf5e,loss,Road to UFC 2.3 + 2.4,"May. 28, 2023",DQ,2,2:22
aaeb55084b198a39,7358b5ff482f338a,loss,Road to UFC 1.5,"Oct. 23, 2022",KO/TKO,1,2:41
aaeb55084b198a39,1f5cebb31f0ab6f3,win,Road to UFC 1.1,"Jun. 09, 2022",KO/TKO,1,4:45
91dac5e69e28d5b5,a0bc695b35f155f1,loss,UFC Fight Night: Aspinall vs. Tybura,"Jul. 22, 2023",U-DEC,3,5:00
91dac5e69e28d5b5,c20e6697335c3b3d,win,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",U-DEC,3,5:00
91dac5e69e28d5b5,2d42742aade53799,loss,UFC Fight Night: Smith vs. Spann,"Sep. 18, 2021",U-DEC,3,5:00
91dac5e69e28d5b5,34d38d77c1d3f00e,win,UFC 263: Adesanya vs. Vettori 2,"Jun. 12, 2021",U-DEC,3,5:00
91dac5e69e28d5b5,4cb249714ff56656,win,UFC Fight Night: Thompson vs. Neal,"Dec. 19, 2020",U-DEC,3,5:00
91dac5e69e28d5b5,54bbc7974df586a1,win,UFC Fight Night: Whittaker vs. Till,"Jul. 25, 2020",U-DEC,3,5:00
91dac5e69e28d5b5,c814ef3b3a26e2fe,win,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",U-DEC,3,5:00
91dac5e69e28d5b5,934b44ddcb3d95e6,loss,UFC 239: Jones vs. Santos,"Jul. 06, 2019",U-DEC,3,5:00
91dac5e69e28d5b5,d99b2abf50e9a03e,loss,The Ultimate Fighter: Heavy Hitters Finale,"Nov. 30, 2018",SUB,2,2:11
9c37681096c6f3a9,e19d1119ee688a15,loss,Shooto - Back to Our Roots 1,"Feb. 17, 2007",S-DEC,3,5:00
44470bfd9483c7ad,1c5bed46920ab3e1,loss,UFC Fight Night: Barnett vs Nelson,"Sep. 26, 2015",KO/TKO,1,0:28
44470bfd9483c7ad,7259a1046143e632,loss,UFC Fight Night: Maia vs LaFlare,"Mar. 21, 2015",KO/TKO,1,1:31
44470bfd9483c7ad,7690e946d9d81f51,win,UFC Fight Night: Hunt vs Nelson,"Sep. 20, 2014",SUB,2,1:38
44470bfd9483c7ad,002c1562708ac307,loss,UFC 173: Barao vs Dillashaw,"May. 24, 2014",KO/TKO,1,4:06
44470bfd9483c7ad,ab8722d48a5a447e,win,UFC Fight Night: Saffiedine vs Lim,"Jan. 04, 2014",U-DEC,3,5:00
44470bfd9483c7ad,1181d1baffee793e,win,DREAM - Fight for Japan,"May. 29, 2011",U-DEC,2,5:00
44470bfd9483c7ad,90193393454f947f,loss,DREAM 15,"Jul. 10, 2010",S-DEC,2,5:00
44470bfd9483c7ad,f93ac9f031b496c8,win,DREAM 13,"Mar. 22, 2010",KO/TKO,1,1:26
44470bfd9483c7ad,4487ae4c518a6505,loss,DREAM 12,"Oct. 25, 2009",SUB,2,3:42
44470bfd9483c7ad,cd1fc455771e8e11,win,DREAM 10: Welterweight Grand Prix 2009 Final Round,"Jul. 20, 2009",KO/TKO,1,3:47
e4bde462b043d3e1,da615f3f8a837477,win,PRIDE Bushido 13,"Nov. 05, 2006",U-DEC,2,5:00
e4bde462b043d3e1,163d1464e538aecb,win,PRIDE Shockwave 2005,"Dec. 31, 2005",U-DEC,3,5:00
e4bde462b043d3e1,1d79206dbae0f14a,loss,UFO - Legend,"Aug. 08, 2002",KO/TKO,2,0:29
e4bde462b043d3e1,33a14fe5bbafe9a2,win,PRIDE 20: Armed and Ready,"Apr. 28, 2002",U-DEC,3,5:00
e4bde462b043d3e1,ba8b1ed5b05a719a,win,UFC 25: Ultimate Japan 3,"Apr. 14, 2000",SUB,1,4:38
e4bde462b043d3e1,625e4fe0778b7b42,draw,PRIDE 4,"Oct. 11, 1998",Other,3,10:00
e4bde462b043d3e1,7f0e5ac5bcb5a0f3,loss,PRIDE 2,"Mar. 05, 1998",SUB,6,0:43
637bd06c32219f0b,3d903bc35023f50a,loss,UFC Fight Night: Holloway vs. Kattar,"Jan. 16, 2021",U-DEC,3,5:00
637bd06c32219f0b,d9501c6985c1b38d,loss,UFC Fight Night: Overeem vs. Rozenstruik,"Dec. 07, 2019",SUB,2,3:18
637bd06c32219f0b,cb62f33db20c5c7f,loss,DWCS 2.8,"Aug. 07, 2018",SUB,2,1:02
9bcf8603ceb25680,b6464850da8f3099,loss,UFC Fight Night: Holm vs. Correia,"Jun. 17, 2017",U-DEC,3,5:00
9bcf8603ceb25680,3d07a533feca7458,win,UFC 207: Nunes vs. Rousey,"Dec. 30, 2016",S-DEC,3,5:00
9bcf8603ceb25680,6ec62f8822843edf,win,UFC Fight Night: Henderson vs Masvidal,"Nov. 28, 2015",KO/TKO,1,3:11
9bcf8603ceb25680,c2f0a53cd67e1736,win,UFC 187: Johnson vs Cormier,"May. 23, 2015",SUB,3,2:13
9bcf8603ceb25680,7cde85d46dc0bebe,loss,UFC Fight Night: Bisping vs Le,"Aug. 23, 2014",KO/TKO,1,1:01
9bcf8603ceb25680,e38d7761a92e1bf9,win,UFC Fight Night: Kim vs Hathaway,"Mar. 01, 2014",KO/TKO,3,1:02
9bcf8603ceb25680,3fc3179cd800128e,win,UFC Fight Night: Maia vs Shields,"Oct. 09, 2013",KO/TKO,2,3:01
9bcf8603ceb25680,e0bdef2580715030,win,UFC on FUEL TV: Silva vs. Stann,"Mar. 02, 2013",U-DEC,3,5:00
9bcf8603ceb25680,dd875196c446fdf0,win,UFC Macao: Franklin vs Le,"Nov. 10, 2012",U-DEC,3,5:00
9bcf8603ceb25680,61cb2ca1469c83ba,loss,UFC 148: Silva vs Sonnen 2,"Jul. 07, 2012",KO/TKO,1,0:47
9bcf8603ceb25680,972034fcd94ca83b,win,UFC 141: Lesnar vs Overeem,"Dec. 30, 2011",U-DEC,3,5:00
9bcf8603ceb25680,d5d6ae85ebcfd160,loss,UFC 132: Cruz vs Faber,"Jul. 02, 2011",KO/TKO,1,2:58
9bcf8603ceb25680,de7eec13356baebe,win,UFC 125: Resolution,"Jan. 01, 2011",U-DEC,3,5:00
9bcf8603ceb25680,96f51af6a93b94c6,win,UFC 114: Rampage vs Evans,"May. 29, 2010",U-DEC,3,5:00
9bcf8603ceb25680,b6234bf015c80fc5,win,UFC 100,"Jul. 11, 2009",U-DEC,3,5:00
9bcf8603ceb25680,aa161809e78bef96,nc,UFC 94: St-Pierre vs Penn 2,"Jan. 31, 2009",Overturned,3,5:00
9bcf8603ceb25680,cafb86764ea92268,win,UFC 88: Breakthrough,"Sep. 06, 2008",S-DEC,3,5:00
9bcf8603ceb25680,1d00497a573d7f4c,win,UFC 84: Ill Will,"May. 24, 2008",KO/TKO,3,0:25
8d04923f2db59b7f,f5ecd2c50fd29d8e,loss,PRIDE Bushido 3,"May. 23, 2004",SUB,1,2:58
354808cf38d9d73c,f0107cb480275a29,loss,DREAM 3: Lightweight Grand Prix 2008 2nd Round,"May. 11, 2008",KO/TKO,1,4:08
354808cf38d9d73c,f3cf7284ac078ce3,loss,PRIDE Bushido 10,"Apr. 02, 2006",SUB,1,9:00
9e0f28d1f639ad73,d09ed6546afecb49,loss,DREAM 7: Featherweight Grand Prix 2009 1st Round,"Mar. 08, 2009",KO/TKO,2,0:40
831b937811804dad,474bc3c8016d184f,loss,K-1 Dynamite!! USA,"Jun. 02, 2007",KO/TKO,1,1:09
dba230fe33011201,f18efb662a0e5b9a,loss,Dynamite!! 2009,"Dec. 31, 2009",U-DEC,3,5:00
a20f234df70f2182,6ca856d1950d8f7f,loss,UFC Fight Night: Rozenstruik vs. Almeida,"May. 13, 2023",S-DEC,3,1:55
a20f234df70f2182,0366e183296fea07,loss,UFC 277: Pena vs. Nunes 2,"Jul. 30, 2022",S-DEC,3,5:00
a20f234df70f2182,c4eb14c3de579842,loss,UFC Fight Night: Makhachev vs. Green,"Feb. 26, 2022",U-DEC,3,5:00
a20f234df70f2182,06c0c7dda5a5909d,loss,UFC Fight Night: Brunson vs. Till,"Sep. 04, 2021",U-DEC,3,5:00
a20f234df70f2182,0a9f22de8600c762,loss,UFC Fight Night: Smith vs. Rakic,"Aug. 29, 2020",U-DEC,3,5:00
a20f234df70f2182,668d077ac9d7d3c9,win,UFC 243: Whittaker vs. Adesanya,"Oct. 05, 2019",KO/TKO,2,4:59
a20f234df70f2182,c2fd3d874f558408,loss,The Ultimate Fighter: Heavy Hitters Finale,"Nov. 30, 2018",U-DEC,3,5:00
a20f234df70f2182,3d12c63c47828937,win,UFC Fight Night: Cowboy vs. Edwards,"Jun. 23, 2018",S-DEC,3,5:00
a20f234df70f2182,6e65bec924996b5a,win,UFC Fight Night: Jacare vs. Brunson 2,"Jan. 27, 2018",S-DEC,3,5:00
a20f234df70f2182,7d14f95d03afb359,loss,UFC Fight Night: Holm vs. Correia,"Jun. 17, 2017",U-DEC,3,5:00
2bc47c7cc6c05bd7,627d61eb9e11071d,loss,Road to UFC 2.1 + 2.2,"May. 27, 2023",KO/TKO,2,1:38
2bc47c7cc6c05bd7,99d0517adc67fc40,win,Road to UFC 1.4,"Jun. 10, 2022",SUB,1,4:37
5a9f7b5ffebdd6e7,c060bd0ec804933e,loss,Road to UFC 1.6,"Oct. 23, 2022",S-DEC,3,5:00
5a9f7b5ffebdd6e7,9b30b9ddadb99365,win,Road to UFC 1.4,"Jun. 10, 2022",KO/TKO,1,0:30
a264d4e9a4d6bfe4,07c3c0b48449c89b,loss,Road to UFC 2.5 + 2.6,"Aug. 27, 2023",U-DEC,3,5:00
a264d4e9a4d6bfe4,988c2d722b3f8a3b,win,Road to UFC 2.3 + 2.4,"May. 28, 2023",SUB,1,3:08
e9712cad24948ce1,7d23915c459473bc,loss,Road to UFC 2.5 + 2.6,"Aug. 27, 2023",U-DEC,3,5:00
e9712cad24948ce1,7f0896f35d3ac151,win,Road to UFC 2.1 + 2.2,"May. 27, 2023",KO/TKO,2,1:42
917a5cb9821df261,981ed463bf5d91a8,loss,UFC Fight Night: Shogun vs. Smith,"Jul. 22, 2018",KO/TKO,1,3:13
917a5cb9821df261,a3b7cbdb6d2607f4,loss,UFC 218: Holloway vs. Aldo 2,"Dec. 02, 2017",SUB,1,3:39
917a5cb9821df261,aebdb007f8d1348a,win,UFC Fight Night: Chiesa vs. Lee,"Jun. 25, 2017",KO/TKO,1,1:21
917a5cb9821df261,99373dc33dfbf6e0,loss,UFC on FOX: Shevchenko vs. Pena,"Jan. 28, 2017",KO/TKO,1,2:27
054defd5420a551f,de2513c984996c8c,loss,UFC Live: Sanchez vs Kampmann,"Mar. 03, 2011",KO/TKO,2,4:47
054defd5420a551f,0a5d29e380f1e3e0,loss,UFC 122: Marquardt vs Okami,"Nov. 13, 2010",SUB,2,1:33
054defd5420a551f,92dea6ff8f0c1b10,win,UFC Live: Jones vs Matyushenko,"Aug. 01, 2010",U-DEC,3,5:00
054defd5420a551f,5a9ecff594dc6bb9,loss,UFC 104: Machida vs Shogun,"Oct. 24, 2009",KO/TKO,3,1:53
054defd5420a551f,a561360edf66ee6f,win,UFC Fight Night: Condit vs Kampmann,"Apr. 01, 2009",SUB,1,1:54
054defd5420a551f,1992dcae0699200e,loss,UFC Fight Night: Diaz vs Neer,"Sep. 17, 2008",SUB,1,1:27
054defd5420a551f,0700b74037329215,win,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,"Jun. 21, 2008",SUB,1,3:58
fe91d254db77a7fc,383f0de18e7ab9c5,loss,UFC on FOX: Dos Santos vs Miocic,"Dec. 13, 2014",U-DEC,3,5:00
fe91d254db77a7fc,3427667c1a265fe5,loss,UFC Fight Night: Bisping vs Kennedy,"Apr. 16, 2014",U-DEC,3,5:00
fe91d254db77a7fc,eb82e95ab678f8bc,win,UFC Fight Night: Saffiedine vs Lim,"Jan. 04, 2014",SUB,1,2:13
fe91d254db77a7fc,0d857bd8245f9d31,loss,UFC 165: Jones vs Gustafsson,"Sep. 21, 2013",SUB,1,4:05
fe91d254db77a7fc,6247ad19755b71d6,win,UFC 156: Aldo vs Edgar,"Feb. 02, 2013",SUB,3,1:50
c7ac79839e86ce33,6d8d83abd61dc585,loss,DREAM 4: Middleweight Grand Prix 2008 2nd Round,"Jun. 15, 2008",KO/TKO,1,1:05
c7ac79839e86ce33,29fff3fca2a9f41a,win,DREAM 2: Middleweight Grand Prix 2008 1st Round,"Apr. 29, 2008",U-DEC,2,5:00
c7ac79839e86ce33,54248bb11f17c770,loss,K-1 Hero's 6,"Aug. 05, 2006",SUB,1,2:01
564c2f5f9eb45d67,f3a970c83d8de1db,loss,UFC Fight Night: McGregor vs Brandao,"Jul. 19, 2014",SUB,2,3:33
b959e8c7fd8390d2,2e23e7ab6217c034,loss,UFC on FOX: Lawler vs Brown,"Jul. 26, 2014",U-DEC,3,5:00
b959e8c7fd8390d2,26f876a7fb1020e1,loss,UFC on FUEL TV: Struve vs Miocic,"Sep. 29, 2012",KO/TKO,2,5:00
b959e8c7fd8390d2,a6a1adfeab7f7bb7,loss,UFC 146: Dos Santos vs Mir,"May. 26, 2012",SUB,1,1:53
b959e8c7fd8390d2,50ffbc85d3c50604,loss,UFC 139: Shogun vs Henderson,"Nov. 19, 2011",U-DEC,3,5:00
b959e8c7fd8390d2,35e23b1917b59132,win,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,"Jun. 04, 2011",U-DEC,3,5:00
b959e8c7fd8390d2,c1843fa8f113d321,win,UFC 126: Silva vs Belfort,"Feb. 05, 2011",KO/TKO,1,0:21
b959e8c7fd8390d2,b972f998103731da,win,UFC Fight Night: Marquardt vs Palhares,"Sep. 15, 2010",U-DEC,3,5:00
b959e8c7fd8390d2,03c2cebad8d8c012,win,UFC 104: Machida vs Shogun,"Oct. 24, 2009",S-DEC,3,5:00
b959e8c7fd8390d2,09b36c7157770516,loss,The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,"Dec. 13, 2008",U-DEC,3,5:00
21b5c82c1b89dab1,977250a28d3b8a3f,loss,UFC Fight Night: Holloway vs. The Korean Zombie,"Aug. 26, 2023",KO/TKO,1,3:49
21b5c82c1b89dab1,c63d8062c89c4c33,loss,UFC Fight Night: Lewis vs. Spivac,"Feb. 04, 2023",KO/TKO,1,4:36
21b5c82c1b89dab1,8aec1a3be02e221b,win,DWCS 6.6,"Aug. 30, 2022",KO/TKO,3,0:43
c7d7fda69ec410d3,5b71958ee063a6e8,loss,UFC 290: Volkanovski vs. Rodriguez,"Jul. 08, 2023",U-DEC,3,5:00
c7d7fda69ec410d3,5cad3ab6553e9ec9,loss,UFC Fight Night: Santos vs. Ankalaev,"Mar. 12, 2022",SUB,2,4:42
c7d7fda69ec410d3,827aacd14f80e8f3,win,UFC Fight Night: Rozenstruik vs. Sakai,"Jun. 05, 2021",U-DEC,3,5:00
c7d7fda69ec410d3,a77a1ea309180cad,loss,DWCS 3.5,"Jul. 23, 2019",KO/TKO,3,0:22
51d2aaaca56e5b40,bf54e2d905e1699e,loss,K-1 Hero's 8,"Mar. 12, 2007",SUB,1,1:26
928ae2e5b5f7a9ec,0b2c3c4306620d6d,loss,UFC Fight Night: Whittaker vs. Gastelum,"Apr. 17, 2021",S-DEC,3,5:00
928ae2e5b5f7a9ec,ed8fb10b596e6fa4,loss,UFC Fight Night: Waterson vs. Hill,"Sep. 12, 2020",SUB,3,3:57
